employee_id,first_name,last_name,date_of_birth,gender,ethnicity,job_title,department,hire_date,termination_date,salary,hourly_rate,overtime_rate,pay_frequency,tax_withholding,ssn,address,city,state,zip_code,phone_number,emergency_contact_name,emergency_contact_phone,marital_status,spouse_name,number_of_dependents,education_level,years_of_experience,performance_rating,benefits_eligible,union_member
344,Marie-ann,McGreal,7/29/1961,Female,Hispanic,Design Engineer,Legal,2/12/2002,12/31/2020,48148.6,48.15,65.88,Monthly,0.84,707-49-2059,95299 Golf Pass,Sindangkopo,,,599-902-1770,Marie-ann McGreal,705-909-7174,Widowed,Marie-ann McGreal,6,Doctorate,5,3.96,false,true
345,Klement,Perree,3/29/1970,Male,Hispanic,General Manager,Marketing,4/10/2008,8/4/2019,193074.3,60.97,25.8,Bi-weekly,0.49,455-71-5263,19805 Kings Way,Jinshan,,,121-379-6245,Klement Perree,696-206-1636,Widowed,Klement Perree,8,Associate's Degree,18,4.24,true,true
346,Sianna,Fright,4/19/1976,Female,Other,Community Outreach Specialist,Support,3/14/2018,1/16/2010,146912.95,96.97,16.0,Monthly,0.3,727-42-9729,0 Crowley Lane,Varge Mondar,11,2635-483,602-363-7014,Sianna Fright,237-316-8346,Divorced,Sianna Fright,6,Bachelor's Degree,28,3.68,false,false
347,Allister,Ruddock,2/12/1952,Male,Asian,Project Manager,Engineering,9/19/2003,5/8/2004,65350.4,38.46,26.77,Monthly,0.49,322-34-5714,392 Veith Lane,Bailieborough,,C15,370-479-4806,Allister Ruddock,777-746-1824,Married,Allister Ruddock,1,Associate's Degree,6,1.89,true,false
348,Belicia,Begley,6/14/1960,Female,Hispanic,Compensation Analyst,Services,12/4/2006,9/10/2013,46964.58,10.09,25.17,Bi-weekly,0.59,619-01-2539,657 Moose Place,Santiago De Compostela,GA,15899,800-753-5905,Belicia Begley,242-589-7836,Widowed,Belicia Begley,0,High School,10,4.29,false,false
349,Fae,Pothergill,4/28/1993,Female,Asian,Speech Pathologist,Support,3/21/2002,3/29/2011,187023.15,81.15,95.52,Weekly,0.78,118-98-7653,94930 Fieldstone Drive,Angers,B5,49937 CEDEX 9,975-126-0212,Fae Pothergill,525-874-6673,Widowed,Fae Pothergill,3,Bachelor's Degree,44,2.43,true,false
350,Ward,Cuxon,10/11/1972,Male,Other,VP Sales,Marketing,1/23/2013,10/16/2003,65383.53,85.03,85.62,Weekly,0.34,130-11-1374,62 Cambridge Court,Yur’yev-Pol’skiy,,601800,111-161-0759,Ward Cuxon,410-251-0604,Single,Ward Cuxon,9,High School,34,1.86,false,true
351,Herminia,Woodrow,8/20/1982,Female,Black,Account Executive,Product Management,8/31/2003,11/28/2017,66460.08,53.1,90.81,Monthly,0.77,137-92-5357,44749 Kipling Pass,Rognedino,,242774,140-109-7351,Herminia Woodrow,882-827-7432,Single,Herminia Woodrow,0,High School,1,1.13,true,true
352,Sheila,Girsch,8/20/1960,Female,Hispanic,Accountant I,Business Development,9/20/2005,3/11/2015,140282.65,60.02,87.25,Monthly,0.8,186-57-8182,43762 Nova Lane,Huangpo,,,103-332-8570,Sheila Girsch,556-981-4142,Single,Sheila Girsch,1,Bachelor's Degree,38,3.98,true,false
353,Jase,Ickovits,12/12/1996,Male,Other,Design Engineer,Legal,7/5/2009,5/14/2012,61000.65,44.04,28.92,Bi-weekly,0.35,826-29-2419,91 Straubel Trail,San Isidro,,8421,589-434-3303,Jase Ickovits,532-826-4488,Widowed,Jase Ickovits,0,Bachelor's Degree,33,4.94,false,false
354,Sylvan,Flanaghan,5/14/1991,Male,White,Physical Therapy Assistant,Human Resources,7/23/2017,11/21/2021,147542.59,99.5,52.75,Bi-weekly,0.25,820-68-6769,4267 Division Hill,Krajan,,,474-117-0526,Sylvan Flanaghan,529-351-5667,Divorced,Sylvan Flanaghan,0,Bachelor's Degree,36,4.3,true,true
355,Sigfrid,Spain-Gower,4/3/1951,Male,Asian,Administrative Officer,Research and Development,4/25/2013,5/21/2002,80950.05,30.6,35.74,Monthly,0.22,320-63-4707,8553 6th Junction,Patique,,1715,444-171-7010,Sigfrid Spain-Gower,755-173-0409,Divorced,Sigfrid Spain-Gower,1,Doctorate,37,4.64,false,true
356,Jenine,Lackington,5/27/1968,Female,Hispanic,Web Developer IV,Sales,1/4/2017,3/2/2017,46948.8,13.24,69.92,Monthly,0.84,488-13-6648,373 Scofield Drive,Pomahuaca,,,413-198-2752,Jenine Lackington,274-672-8558,Single,Jenine Lackington,7,High School,9,1.78,true,true
357,Leo,Bere,9/20/1957,Male,Hispanic,Programmer I,Legal,10/8/2000,7/9/2005,150655.68,73.31,22.32,Bi-weekly,0.81,131-36-7448,3 Debs Trail,San Isidro,,8421,999-187-5884,Leo Bere,842-656-4997,Widowed,Leo Bere,0,Doctorate,16,2.39,true,false
358,Katrina,Elijah,4/25/1971,Female,Asian,Staff Accountant II,Marketing,10/12/2005,8/30/2004,147827.5,23.83,73.17,Monthly,0.07,667-26-4557,3 Holy Cross Parkway,Vishnyeva,,,587-268-1854,Katrina Elijah,255-651-4075,Widowed,Katrina Elijah,8,Doctorate,43,3.03,false,true
359,Meredeth,Singers,11/10/1968,Male,Hispanic,Accounting Assistant III,Sales,4/5/2005,9/6/2014,35204.76,60.86,53.89,Bi-weekly,0.64,437-35-5345,73890 Westend Hill,Partizansk,,309311,869-829-2811,Meredeth Singers,299-212-5866,Widowed,Meredeth Singers,5,Doctorate,18,1.39,true,false
360,Gina,Yurshev,8/16/1987,Female,Hispanic,Quality Control Specialist,Human Resources,6/6/2019,11/27/2009,198985.59,64.53,31.96,Bi-weekly,0.74,286-10-3240,61 Cody Drive,Kiełczów,,55-093,708-751-3544,Gina Yurshev,760-788-8936,Widowed,Gina Yurshev,0,Master's Degree,18,3.0,true,false
361,Brockie,Prestedge,12/30/1966,Male,Asian,Accounting Assistant IV,Accounting,1/11/2011,3/29/2010,79096.06,17.22,47.52,Weekly,0.3,216-88-9392,9413 Northridge Alley,Paghmān,,,497-605-6014,Brockie Prestedge,526-163-2656,Divorced,Brockie Prestedge,3,Associate's Degree,22,4.44,true,false
362,Gui,Kidston,1/7/1989,Female,Other,Marketing Manager,Marketing,8/18/2009,12/7/2003,130391.84,23.8,94.98,Monthly,0.5,171-19-5648,5 Main Center,Acajutla,,,689-685-2606,Gui Kidston,572-715-6660,Divorced,Gui Kidston,9,Master's Degree,46,3.64,true,true
363,Madison,Boules,10/21/1979,Male,Asian,Automation Specialist IV,Services,3/18/2019,11/11/2000,93236.46,58.07,47.81,Bi-weekly,0.46,416-14-6610,79 Miller Parkway,Chengxiang,,,849-186-7095,Madison Boules,477-515-7138,Divorced,Madison Boules,10,Associate's Degree,49,1.84,true,true
364,Gianni,Foulks,6/16/1986,Male,Asian,Legal Assistant,Legal,11/23/2011,10/10/2009,94868.47,32.39,85.82,Weekly,0.6,895-51-5187,99 American Ash Alley,Haikoudajie,,,207-778-5166,Gianni Foulks,115-140-4158,Divorced,Gianni Foulks,2,Doctorate,6,3.96,true,true
365,Shelden,Cottu,4/7/1972,Male,Other,Cost Accountant,Engineering,1/29/2002,10/3/2009,44146.62,59.21,49.94,Bi-weekly,0.83,883-48-7971,892 Straubel Court,Baidoa,,,432-108-8430,Shelden Cottu,585-768-0194,Widowed,Shelden Cottu,1,Doctorate,20,4.82,true,true
366,Lenette,Buske,9/7/1958,Female,Black,Director of Sales,Product Management,10/5/2019,5/23/2012,100521.67,19.3,34.04,Monthly,0.68,788-86-1710,63 Vahlen Junction,Lakbok,,,302-830-5804,Lenette Buske,268-301-6677,Divorced,Lenette Buske,9,Master's Degree,47,4.4,true,true
367,Fairleigh,Spriggin,9/18/1955,Male,White,Project Manager,Services,11/6/2006,10/4/2002,182592.66,72.46,56.14,Weekly,0.96,813-26-5308,223 Spenser Point,Álvares Machado,,19160-000,500-430-7753,Fairleigh Spriggin,848-330-2533,Single,Fairleigh Spriggin,9,High School,33,1.25,false,false
368,Gabbey,Basnall,12/14/1953,Female,Black,Research Nurse,Services,3/5/2000,3/25/2001,197433.62,87.27,78.49,Monthly,0.3,895-97-1369,76 Maryland Drive,Pinheiro,16,4960-254,859-205-5042,Gabbey Basnall,231-973-5806,Divorced,Gabbey Basnall,9,Bachelor's Degree,14,1.4,true,true
369,Elisha,Arlett,6/6/1975,Female,Black,Community Outreach Specialist,Sales,4/23/2012,5/2/2009,120826.45,21.26,40.84,Weekly,0.72,779-67-0197,13 Burrows Trail,Kulotino,,174335,285-391-8913,Elisha Arlett,211-307-2417,Single,Elisha Arlett,5,Bachelor's Degree,35,2.51,false,false
370,Rahal,Abbis,12/17/1979,Female,Other,Professor,Accounting,11/10/2013,2/13/2019,63825.32,63.55,45.79,Bi-weekly,0.35,654-23-7185,5580 Forest Junction,Quatre Bornes,,,367-936-8318,Rahal Abbis,321-822-3696,Single,Rahal Abbis,3,Bachelor's Degree,20,1.69,false,true
371,Bonnie,Dinneen,4/9/2000,Female,Other,Automation Specialist III,Accounting,5/3/2019,7/23/2010,155410.55,23.32,52.71,Bi-weekly,0.87,426-08-6490,30 Westridge Alley,Apopa,,,784-288-6078,Bonnie Dinneen,295-259-1857,Single,Bonnie Dinneen,1,Master's Degree,4,4.06,true,true
372,Anjela,Whale,10/17/1972,Female,White,Social Worker,Marketing,6/18/2021,1/30/2019,117838.13,51.71,62.4,Weekly,0.24,538-58-0411,32489 Commercial Crossing,Jinping,,,961-843-2404,Anjela Whale,852-982-7017,Divorced,Anjela Whale,5,Associate's Degree,45,3.84,true,true
373,Arlana,Weekland,11/30/1995,Female,Hispanic,Teacher,Sales,3/11/2014,1/7/2002,187332.82,65.26,93.88,Monthly,0.67,701-94-0945,33 Ruskin Crossing,Tres Isletas,,4000,225-740-4646,Arlana Weekland,272-578-8246,Widowed,Arlana Weekland,5,Associate's Degree,1,2.88,true,true
374,Afton,Schwandt,9/11/1999,Female,Black,Human Resources Assistant II,Support,11/4/2005,9/5/2012,62708.06,60.71,79.27,Bi-weekly,0.28,811-76-1997,2677 Beilfuss Terrace,Kamenka,,412378,886-850-4678,Afton Schwandt,764-983-2429,Married,Afton Schwandt,4,Associate's Degree,26,3.99,true,false
375,Pebrook,Armistead,7/28/1977,Male,Hispanic,Director of Sales,Services,7/7/2014,10/31/2012,116806.28,56.8,98.6,Monthly,0.8,348-59-9912,6834 Paget Drive,Ninghai,,,158-686-5498,Pebrook Armistead,592-958-9671,Widowed,Pebrook Armistead,7,Bachelor's Degree,31,3.31,false,false
376,Joletta,Klimczak,5/20/1995,Female,Black,Pharmacist,Engineering,1/14/2005,10/23/2010,178062.72,93.55,90.61,Monthly,0.67,743-64-5247,6 Pennsylvania Hill,Ocampo,,4419,614-605-7247,Joletta Klimczak,976-281-0927,Widowed,Joletta Klimczak,10,Bachelor's Degree,33,4.44,true,false
377,Oswell,Baford,12/17/1978,Male,Other,Research Nurse,Marketing,3/6/2010,5/23/2004,142709.03,70.52,63.42,Weekly,0.87,288-28-5355,697 Kings Plaza,Betioky,,,423-713-1178,Oswell Baford,356-228-9821,Single,Oswell Baford,3,Master's Degree,44,3.1,false,false
378,Terry,Cattell,4/27/1965,Male,White,Community Outreach Specialist,Services,8/21/2016,8/29/2013,59074.81,58.71,46.62,Bi-weekly,0.06,319-15-4918,144 Haas Trail,Hengshan,,,963-418-4421,Terry Cattell,117-299-6655,Single,Terry Cattell,8,High School,16,1.33,false,false
379,Nola,Bruster,1/22/1988,Female,White,VP Accounting,Support,4/23/2014,4/8/2018,23283.19,18.52,12.11,Monthly,0.48,751-93-0553,3529 Shopko Street,Širvintos,,19001,383-946-4763,Nola Bruster,735-166-9484,Single,Nola Bruster,2,High School,22,2.76,false,false
380,Blondelle,Etherson,1/7/1957,Female,White,Office Assistant III,Business Development,4/10/2015,4/11/2009,67823.66,63.83,50.74,Monthly,0.57,297-91-5648,44826 Karstens Hill,Vin’kivtsi,,,645-103-6557,Blondelle Etherson,105-212-4285,Married,Blondelle Etherson,9,Doctorate,14,2.56,false,false
381,Nicolette,Pillans,11/21/1990,Female,White,Social Worker,Research and Development,11/8/2004,5/30/2000,116906.21,26.57,79.76,Bi-weekly,0.59,172-06-0581,863 Hauk Road,Yanling,,,432-156-6034,Nicolette Pillans,626-836-5478,Divorced,Nicolette Pillans,5,Master's Degree,21,5.0,false,false
382,Benetta,Burth,12/13/1985,Female,Asian,Marketing Manager,Sales,12/28/2017,11/10/2008,22725.3,72.53,58.68,Monthly,0.68,122-87-5772,895 Tennessee Terrace,Chumphon Buri,,71180,562-348-3533,Benetta Burth,413-414-3279,Single,Benetta Burth,4,High School,6,4.86,true,true
383,Eleanora,Bedell,12/14/2002,Female,White,Marketing Manager,Support,11/18/2004,5/27/2016,77689.47,71.25,45.95,Bi-weekly,0.75,818-34-8599,1053 Debra Plaza,Palapye,,,438-862-9251,Eleanora Bedell,955-548-2414,Single,Eleanora Bedell,2,Master's Degree,2,2.34,true,false
384,Orlan,Sussams,6/9/1961,Male,White,Web Developer II,Services,10/6/2021,9/10/2009,114374.78,99.94,44.56,Monthly,0.88,166-99-5044,8 Scofield Alley,Voyinka,,,889-546-8078,Orlan Sussams,553-214-3321,Married,Orlan Sussams,0,High School,35,2.44,true,true
385,Davon,Balk,9/28/1969,Male,Asian,Senior Sales Associate,Business Development,4/26/2006,9/13/2012,135116.37,11.47,63.38,Weekly,0.49,789-25-3317,8 High Crossing Park,Matwaḩ,,,417-496-3079,Davon Balk,521-360-3255,Widowed,Davon Balk,5,High School,44,3.87,false,true
386,Rivkah,Gadault,7/12/1970,Female,White,Statistician I,Marketing,7/5/2014,7/26/2021,151955.08,77.09,68.98,Weekly,0.9,550-16-5378,939 Fair Oaks Terrace,Kilafors,X,823 80,192-955-6594,Rivkah Gadault,460-928-4764,Widowed,Rivkah Gadault,8,Associate's Degree,4,3.24,false,false
387,Husein,Katz,11/25/1972,Male,Other,Sales Representative,Support,3/29/2007,11/5/2014,62649.48,71.89,59.54,Monthly,0.33,485-23-6124,367 Vera Trail,Poputnaya,,352251,858-259-1289,Husein Katz,460-312-7203,Divorced,Husein Katz,0,Doctorate,47,2.2,true,false
388,Alphonso,Wavish,6/18/1955,Male,White,Media Manager I,Human Resources,2/23/2021,1/9/2008,92599.48,68.83,56.07,Weekly,0.38,516-62-7303,993 Continental Place,Wurigelebur,,,732-640-9783,Alphonso Wavish,621-156-4375,Widowed,Alphonso Wavish,6,High School,2,1.76,false,true
389,Neel,Kimblin,8/12/1982,Male,Black,Physical Therapy Assistant,Sales,7/27/2016,7/16/2014,41295.29,11.02,37.71,Bi-weekly,0.91,750-85-0806,4 Sunbrook Hill,Gardēz,,,551-582-8328,Neel Kimblin,921-584-3382,Married,Neel Kimblin,9,Bachelor's Degree,43,1.24,true,false
390,Valdemar,Bly,1/7/1993,Male,White,Quality Control Specialist,Support,3/10/2008,8/26/2017,56733.27,83.85,58.82,Weekly,0.84,285-16-8205,61169 Rockefeller Drive,Campaka,,,365-447-3471,Valdemar Bly,205-809-8862,Divorced,Valdemar Bly,8,Doctorate,46,2.86,true,false
391,Darryl,Murdy,10/15/1969,Male,White,Environmental Specialist,Support,4/14/2017,8/3/2003,143978.92,84.97,83.07,Monthly,0.53,421-36-5089,141 Jenna Court,Citeureup,,,239-823-3916,Darryl Murdy,372-880-6531,Divorced,Darryl Murdy,4,Bachelor's Degree,50,4.96,false,false
392,Joana,Kaveney,9/19/1960,Female,Black,Senior Developer,Engineering,1/25/2020,9/15/2004,80504.97,85.97,84.56,Bi-weekly,0.26,205-38-1844,5 Park Meadow Center,Fornelos,17,5030-213,178-342-7750,Joana Kaveney,707-322-9318,Widowed,Joana Kaveney,6,Bachelor's Degree,24,3.14,true,true
393,Sean,Zelley,11/1/1962,Female,White,Senior Quality Engineer,Human Resources,10/18/2017,8/15/2009,157889.68,89.52,84.33,Monthly,0.44,836-72-9477,1 Dunning Circle,Mansilingan,,6129,282-881-4056,Sean Zelley,941-908-8287,Single,Sean Zelley,10,High School,41,4.35,false,true
394,Thia,Faulkes,1/29/1952,Female,Black,Senior Editor,Marketing,11/28/2021,5/2/2008,157120.2,33.44,15.07,Weekly,0.81,634-47-7353,9 Rutledge Lane,Szczawno-Zdrój,,58-310,490-121-9049,Thia Faulkes,753-450-5379,Divorced,Thia Faulkes,6,Bachelor's Degree,6,4.9,false,true
395,Devonna,Rozenzweig,8/7/1989,Female,Asian,Internal Auditor,Support,9/12/2005,11/7/2005,31857.15,95.55,44.53,Weekly,0.11,637-67-3289,8667 Eggendart Lane,Ostroróg,,02-072,207-658-8249,Devonna Rozenzweig,223-838-8069,Divorced,Devonna Rozenzweig,5,Doctorate,25,4.44,false,false
396,Nata,Gerwood,8/8/1953,Female,Other,Sales Associate,Accounting,11/27/2018,2/15/2005,61600.92,98.81,15.05,Monthly,0.4,800-87-1524,175 Starling Pass,San Cristóbal Totonicapán,,08002,991-267-3610,Nata Gerwood,546-849-2945,Divorced,Nata Gerwood,8,Doctorate,29,4.5,false,true
397,Kippie,Thonason,11/28/1957,Male,Other,Marketing Manager,Marketing,1/17/2005,8/13/2021,114905.16,94.54,41.1,Weekly,0.95,166-27-2391,8 Magdeline Hill,Stupari,,,538-987-6959,Kippie Thonason,225-631-4231,Married,Kippie Thonason,10,Associate's Degree,23,4.04,false,false
398,Kass,Littledike,11/23/1968,Female,Hispanic,Account Executive,Human Resources,4/28/2015,11/16/2014,155661.91,70.12,30.66,Bi-weekly,0.29,730-84-3422,5 Iowa Plaza,Kalibunder,,,575-581-4052,Kass Littledike,309-192-4863,Widowed,Kass Littledike,8,Master's Degree,39,3.15,true,true
399,Auria,Rickert,11/5/1973,Female,Black,Marketing Manager,Research and Development,1/30/2009,3/14/2012,123731.59,47.76,32.62,Weekly,0.65,651-39-6403,04461 Spohn Crossing,San Antonio Suchitepéquez,,10030,229-535-7100,Auria Rickert,495-850-6661,Divorced,Auria Rickert,6,High School,42,4.97,true,true
400,Aland,Orta,2/12/1975,Male,Asian,Junior Executive,Human Resources,9/4/2001,1/20/2009,196071.6,81.14,80.3,Bi-weekly,0.44,719-14-1210,66506 Riverside Terrace,Xihe,,,517-587-3948,Aland Orta,983-585-7149,Married,Aland Orta,5,Doctorate,44,4.68,false,false
401,Lilas,Medmore,2/17/1993,Female,Other,Administrative Assistant II,Product Management,8/4/2021,3/7/2006,173230.4,42.88,98.82,Monthly,0.91,463-12-0060,92 Veith Street,Chapelton,,,854-626-7958,Lilas Medmore,299-835-6391,Married,Lilas Medmore,4,Doctorate,28,1.71,true,true
402,Reinwald,Djekovic,6/27/1979,Male,Other,Graphic Designer,Engineering,8/2/2001,8/10/2008,113445.33,20.07,48.13,Monthly,0.67,788-03-6315,60 Darwin Crossing,Ciomas,,,202-533-5406,Reinwald Djekovic,525-594-9286,Divorced,Reinwald Djekovic,3,High School,8,2.53,true,false
403,Nicholle,Berling,6/23/1961,Female,Black,Senior Developer,Product Management,11/2/2018,2/11/2004,158720.47,45.1,36.47,Weekly,0.93,454-61-8900,181 Del Sol Hill,Derventa,,,813-466-0767,Nicholle Berling,243-940-5756,Widowed,Nicholle Berling,9,High School,37,4.54,false,true
404,Borden,Christophe,9/14/1993,Male,Black,Research Nurse,Support,10/1/2021,6/18/2012,162544.92,44.53,67.36,Weekly,0.65,850-13-5394,97 Kinsman Road,Wangdun,,,183-159-0440,Borden Christophe,767-115-9506,Divorced,Borden Christophe,10,High School,27,3.95,true,true
405,Kristian,Guttridge,3/1/1997,Male,Black,Budget/Accounting Analyst IV,Sales,4/25/2013,5/10/2008,103078.87,60.26,10.64,Bi-weekly,0.49,519-76-3560,5225 Shasta Lane,Zhongxin,,,782-178-2103,Kristian Guttridge,593-173-4980,Widowed,Kristian Guttridge,10,Associate's Degree,10,4.63,true,false
406,Donovan,Fullylove,5/7/1952,Male,Other,Database Administrator III,Business Development,10/2/2004,9/2/2008,177146.42,61.31,48.86,Monthly,0.21,394-52-3664,96209 Cambridge Circle,Murcia,MC,30005,690-683-0861,Donovan Fullylove,845-485-0310,Married,Donovan Fullylove,10,Master's Degree,12,4.65,false,true
407,Rosamond,Georgot,1/30/2000,Female,Black,Senior Quality Engineer,Support,10/12/2004,6/11/2015,92932.18,13.81,84.75,Bi-weekly,0.92,147-63-8086,0038 Reinke Terrace,Jiucaigou,,,933-153-7951,Rosamond Georgot,740-941-9969,Single,Rosamond Georgot,3,Master's Degree,15,4.12,true,false
408,Tallie,Warboys,11/15/1993,Male,Hispanic,Cost Accountant,Accounting,4/1/2014,7/13/2003,196197.29,54.6,81.73,Bi-weekly,0.97,259-15-7799,965 Holmberg Center,Yangping,,,460-139-3283,Tallie Warboys,217-305-0131,Widowed,Tallie Warboys,1,Master's Degree,16,4.62,true,true
409,Christophorus,Padula,7/2/1984,Male,Asian,Media Manager IV,Support,5/28/2006,5/6/2006,71251.62,98.37,81.64,Weekly,0.62,529-44-8213,53326 Stephen Alley,Shuangwang,,,967-333-8787,Christophorus Padula,426-808-6540,Widowed,Christophorus Padula,2,Master's Degree,35,3.71,true,true
410,Saleem,Davidovitz,6/22/1981,Male,Other,Geological Engineer,Business Development,8/8/2014,4/24/2010,145665.24,31.17,73.25,Bi-weekly,0.88,726-60-4609,98 Barby Circle,Sattahip,,20180,661-565-4547,Saleem Davidovitz,745-348-6046,Single,Saleem Davidovitz,5,Doctorate,6,2.09,true,true
411,Claudell,Joncic,2/18/1981,Male,Black,Geologist IV,Product Management,5/9/2002,10/14/2001,105189.93,68.21,90.37,Weekly,0.35,680-81-9591,8839 Katie Parkway,Atalhada,42,9560-404,444-328-6204,Claudell Joncic,295-372-4399,Married,Claudell Joncic,2,Associate's Degree,50,1.79,true,true
412,Fred,Charker,3/11/1965,Male,Black,Help Desk Operator,Human Resources,10/20/2006,2/6/2002,97164.06,49.16,57.62,Bi-weekly,0.96,423-61-1825,99942 Burrows Circle,Chenfang,,,650-367-7306,Fred Charker,762-638-4040,Divorced,Fred Charker,9,Doctorate,11,3.22,true,true
413,Kattie,Hug,6/2/1958,Female,Asian,Dental Hygienist,Accounting,8/2/2003,4/15/2003,138905.38,87.1,93.12,Bi-weekly,0.41,750-05-4503,6 Melby Place,Xinglongquan,,,948-901-9166,Kattie Hug,641-603-1183,Married,Kattie Hug,3,Master's Degree,17,3.06,true,true
414,Denyse,Antrack,5/6/1972,Female,White,Sales Representative,Legal,7/25/2001,5/9/2020,109943.71,43.31,89.53,Monthly,0.5,613-70-2751,98814 Parkside Street,Porto-Novo,,,389-780-8874,Denyse Antrack,125-881-5964,Single,Denyse Antrack,10,Doctorate,19,3.94,false,true
415,Marlee,Deason,4/19/1951,Female,Asian,Help Desk Technician,Support,4/5/2006,4/5/2014,159579.2,34.0,75.56,Monthly,0.06,851-40-7164,6 Katie Place,Paihia,,0247,628-860-0346,Marlee Deason,337-605-5299,Single,Marlee Deason,4,Doctorate,40,1.83,true,true
416,Judah,Shingfield,8/9/1983,Male,Asian,Research Associate,Legal,10/2/2000,9/19/2007,139373.22,90.89,24.49,Bi-weekly,0.61,739-07-0073,64144 Springs Way,Cherëmushki,,142817,904-380-0950,Judah Shingfield,530-928-3976,Divorced,Judah Shingfield,8,High School,45,2.13,true,true
417,Randy,Corey,10/4/1982,Male,Asian,Desktop Support Technician,Accounting,6/10/2018,10/28/2014,169765.86,97.1,63.53,Bi-weekly,0.44,848-49-1362,45 Starling Plaza,Wenwusha,,,285-142-8152,Randy Corey,576-426-8453,Married,Randy Corey,7,Bachelor's Degree,13,1.11,true,false
418,Brinna,Chateau,9/12/1982,Female,Hispanic,Civil Engineer,Services,7/23/2004,4/26/2017,84241.17,96.93,95.61,Monthly,0.69,745-75-6913,971 Merchant Point,Llocllapampa,,,610-256-2323,Brinna Chateau,964-797-0771,Married,Brinna Chateau,10,Associate's Degree,21,4.68,false,false
419,Kerwinn,Siggens,9/25/1984,Male,Black,Senior Editor,Business Development,10/20/2012,3/15/2011,93575.51,71.95,84.68,Weekly,0.55,821-61-4625,93 Havey Avenue,Katoúna,,,171-370-6562,Kerwinn Siggens,699-267-3540,Single,Kerwinn Siggens,2,Bachelor's Degree,27,3.04,false,false
420,Natka,Waller,1/12/1983,Female,White,Professor,Support,9/4/2011,12/25/2008,35835.39,52.15,41.02,Weekly,0.74,149-58-0422,45 Fuller Junction,Chengxi,,,972-856-3329,Natka Waller,388-452-3183,Widowed,Natka Waller,6,Doctorate,21,1.05,true,false
421,Roxy,Falconbridge,5/7/1968,Female,White,Human Resources Assistant I,Support,1/17/2019,12/13/2011,92580.59,18.05,69.75,Monthly,0.18,419-81-7057,8210 Becker Terrace,Ostrov,,181353,523-850-3555,Roxy Falconbridge,304-478-8837,Married,Roxy Falconbridge,6,High School,40,2.87,false,false
422,Lanny,Twinbrow,4/8/1986,Female,Other,Account Executive,Training,3/9/2008,6/5/2009,97717.0,37.88,21.49,Monthly,0.8,858-64-1747,8986 8th Center,Zhouling,,,868-117-9911,Lanny Twinbrow,886-237-9847,Married,Lanny Twinbrow,10,Master's Degree,2,4.28,true,false
